,GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
9324,False,Senior,Middle,Normal,Older,None,EggShell,None,SportsCar,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
9325,False,Adult,UpperMiddle,Adventurous,Current,Moderate,Tank,Moderate,Luxury,Poor,TwentyThou,True,Normal,False,HundredThou,False,FiftyThou,City,False,Million,HundredThou,True,Thousand,Excellent,True,Thousand,One
9326,False,Senior,Middle,Normal,Current,None,Tank,Mild,FamilySedan,Normal,FiveThou,False,Normal,True,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
9327,False,Adolescent,Prole,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Fair,False,Thousand,Zero
9328,False,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,False,HundredThou,HundredThou,False,Thousand,Poor,False,Thousand,Many
9329,False,Adult,Middle,Adventurous,Current,None,EggShell,None,SportsCar,Normal,FiveThou,True,Normal,False,Thousand,False,TwentyThou,Rural,False,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Many
9330,False,Adult,Middle,Normal,Older,Severe,EggShell,Moderate,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,Suburb,False,HundredThou,HundredThou,True,Thousand,Poor,False,Million,Many
9331,False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,FiveThou,False,Expert,False,Thousand,False,TenThou,Suburb,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
9332,False,Adult,Middle,Normal,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,Suburb,False,HundredThou,TenThou,True,TenThou,Poor,False,Thousand,Many
9333,False,Senior,Middle,Cautious,Current,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,True,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
9334,False,Adolescent,Middle,Psychopath,Older,None,Football,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TwentyThou,City,False,TenThou,Thousand,True,Thousand,Good,False,Thousand,Many
9335,False,Adult,UpperMiddle,Cautious,Current,None,Football,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
9336,False,Adult,Middle,Normal,Older,Moderate,Football,Mild,FamilySedan,Normal,TwentyThou,False,Normal,False,HundredThou,False,TwentyThou,Secure,False,HundredThou,Thousand,True,Thousand,Fair,False,Thousand,Zero
9337,False,Adult,Prole,Cautious,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Good,False,Thousand,Zero
9338,False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,Domino,False,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
9339,False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Expert,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
9340,False,Adult,Middle,Adventurous,Older,Moderate,Football,Moderate,Economy,Poor,TwentyThou,False,SubStandard,False,TenThou,False,TenThou,Suburb,False,HundredThou,Thousand,True,HundredThou,Fair,False,Thousand,Many
9341,False,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,True,Thousand,Fair,True,Thousand,One
9342,False,Adult,Prole,Normal,Older,None,Tank,None,FamilySedan,Excellent,TwentyThou,False,Expert,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
9343,False,Senior,Middle,Normal,Older,None,EggShell,None,SportsCar,Excellent,FiftyThou,False,Expert,False,Thousand,False,TwentyThou,Suburb,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
9344,False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
9345,False,Adult,Prole,Cautious,Current,None,Football,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,City,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
9346,False,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
9347,False,Adult,Middle,Adventurous,Current,None,EggShell,None,SportsCar,Poor,FiftyThou,True,SubStandard,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Many
9348,False,Adult,Middle,Adventurous,Current,Mild,EggShell,Mild,SportsCar,Poor,FiftyThou,True,Normal,False,Thousand,False,Million,Suburb,False,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Many
9349,False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TwentyThou,Suburb,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Many
9350,False,Adolescent,UpperMiddle,Adventurous,Older,None,Football,None,FamilySedan,Excellent,Domino,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
9351,False,Adult,Middle,Adventurous,Current,None,Tank,None,FamilySedan,Excellent,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,One
9352,False,Adult,Middle,Cautious,Older,Severe,Tank,Severe,FamilySedan,Poor,TwentyThou,False,SubStandard,False,HundredThou,False,TwentyThou,Secure,True,HundredThou,TenThou,True,Thousand,Excellent,True,Thousand,Many
9353,False,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
9354,False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,TwentyThou,False,Expert,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
9355,False,Adult,UpperMiddle,Adventurous,Current,None,Football,None,Luxury,Normal,FiftyThou,True,Normal,False,Thousand,False,FiftyThou,Secure,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,One
9356,False,Adult,UpperMiddle,Normal,Older,None,Football,None,Luxury,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
9357,False,Adult,Middle,Normal,Current,None,Football,None,Economy,Normal,Domino,False,Normal,False,Thousand,False,TenThou,Secure,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
9358,False,Senior,UpperMiddle,Cautious,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,True,Thousand,False,TenThou,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
9359,False,Adult,Prole,Cautious,Older,None,EggShell,None,SportsCar,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,City,True,Thousand,Thousand,True,Thousand,Fair,True,Thousand,One
9360,False,Adolescent,Middle,Adventurous,Older,Mild,EggShell,Mild,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,One
9361,False,Adult,Middle,Normal,Current,Severe,Tank,Severe,FamilySedan,Poor,TwentyThou,False,SubStandard,False,HundredThou,False,TwentyThou,Rural,True,HundredThou,TenThou,True,Thousand,Excellent,True,HundredThou,Many
9362,False,Adult,Prole,Adventurous,Older,Moderate,EggShell,Mild,Economy,Poor,FiftyThou,False,Normal,False,TenThou,False,FiveThou,City,False,TenThou,Thousand,True,Thousand,Poor,True,Thousand,One
9363,False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,One
9364,False,Adult,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,False,HundredThou,HundredThou,False,Thousand,Poor,False,Thousand,Many
9365,False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
9366,False,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
9367,False,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,One
9368,False,Adult,Middle,Normal,Older,Mild,Football,Moderate,FamilySedan,Poor,Domino,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Many
9369,False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Excellent,TwentyThou,False,Expert,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
9370,False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,TwentyThou,False,Expert,True,Thousand,False,TenThou,City,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
9371,False,Adolescent,Middle,Normal,Current,None,EggShell,None,FamilySedan,Normal,Domino,False,Normal,False,Thousand,False,TwentyThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
9372,True,Adolescent,UpperMiddle,Adventurous,Current,Mild,Football,Mild,Luxury,Poor,TwentyThou,True,SubStandard,False,Thousand,False,FiftyThou,Secure,False,TenThou,Thousand,True,Thousand,Good,True,Thousand,Many
9373,False,Adult,Prole,Normal,Older,None,EggShell,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
9374,False,Adult,Middle,Adventurous,Older,Moderate,EggShell,Moderate,FamilySedan,Poor,TwentyThou,False,SubStandard,False,TenThou,False,TenThou,Suburb,False,TenThou,Thousand,True,Million,Poor,False,Thousand,Many
9375,False,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,TwentyThou,False,Expert,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
9376,False,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,FiveThou,False,Normal,False,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
9377,False,Adolescent,Prole,Adventurous,Current,Moderate,EggShell,Mild,FamilySedan,Poor,Domino,True,SubStandard,False,HundredThou,False,TwentyThou,Rural,False,HundredThou,Thousand,True,Thousand,Fair,True,Thousand,Many
9378,False,Adolescent,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Good,False,Thousand,Zero
9379,False,Adult,UpperMiddle,Adventurous,Older,Moderate,Football,Moderate,FamilySedan,Normal,TwentyThou,False,Normal,False,TenThou,False,FiveThou,Secure,False,HundredThou,HundredThou,True,Thousand,Fair,False,Thousand,One
9380,False,Adolescent,UpperMiddle,Normal,Current,None,Football,None,Luxury,Excellent,FiftyThou,True,Expert,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
9381,False,Senior,Prole,Cautious,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,False,Normal,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Good,True,Thousand,One
9382,False,Adult,UpperMiddle,Adventurous,Current,None,EggShell,None,SportsCar,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiftyThou,City,False,Thousand,Thousand,False,Thousand,Good,True,Thousand,Many
9383,False,Adult,Prole,Normal,Older,None,Football,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Zero
9384,True,Adolescent,UpperMiddle,Adventurous,Current,Mild,EggShell,Mild,Luxury,Poor,TwentyThou,True,SubStandard,False,Thousand,False,FiftyThou,City,False,Thousand,Thousand,False,Thousand,Fair,True,Thousand,Many
9385,True,Adolescent,UpperMiddle,Normal,Current,None,Football,None,Luxury,Normal,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
9386,False,Adolescent,Prole,Normal,Current,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Rural,False,Thousand,Thousand,False,Thousand,Good,True,Thousand,Zero
9387,False,Adult,Middle,Normal,Older,Severe,EggShell,Severe,SportsCar,Poor,TwentyThou,False,SubStandard,False,HundredThou,False,TwentyThou,Suburb,True,HundredThou,TenThou,True,TenThou,Fair,False,HundredThou,Many
9388,False,Adult,Middle,Adventurous,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,Suburb,False,TenThou,Thousand,False,Thousand,Fair,False,Thousand,Zero
9389,False,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,TwentyThou,True,Normal,False,Thousand,False,TwentyThou,Suburb,False,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
9390,False,Adolescent,Middle,Normal,Older,Mild,Football,Mild,Economy,Poor,Domino,False,SubStandard,False,Thousand,False,FiveThou,Secure,False,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Many
9391,False,Adult,UpperMiddle,Normal,Current,None,Tank,None,Luxury,Normal,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
9392,False,Senior,Prole,Cautious,Current,None,EggShell,None,Economy,Excellent,TwentyThou,False,Normal,True,Thousand,False,TenThou,City,True,TenThou,Thousand,True,Thousand,Fair,True,Thousand,Zero
9393,False,Adult,Middle,Normal,Older,None,Football,None,Economy,Excellent,TwentyThou,False,Expert,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
9394,False,Adult,Middle,Normal,Older,None,EggShell,None,SportsCar,Excellent,Domino,False,Expert,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
9395,False,Adult,Prole,Normal,Older,Severe,Football,Moderate,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,Suburb,False,TenThou,Thousand,True,TenThou,Poor,False,Thousand,One
9396,False,Adult,Prole,Adventurous,Current,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Many
9397,False,Adult,Middle,Adventurous,Older,None,Tank,None,FamilySedan,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
9398,False,Adolescent,Middle,Normal,Current,None,Tank,None,FamilySedan,Poor,FiftyThou,True,SubStandard,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Many
9399,False,Adult,UpperMiddle,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
9400,False,Senior,Prole,Psychopath,Older,Severe,EggShell,Severe,SportsCar,Poor,FiftyThou,False,SubStandard,False,TenThou,False,TenThou,City,False,TenThou,TenThou,False,Thousand,Fair,False,Thousand,Many
9401,False,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,One
9402,False,Adult,Middle,Normal,Older,None,EggShell,None,SportsCar,Poor,FiveThou,False,SubStandard,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
9403,False,Adult,Middle,Normal,Current,None,EggShell,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,False,Thousand,Good,True,Thousand,Zero
9404,False,Adult,Middle,Normal,Current,None,EggShell,None,SportsCar,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Suburb,True,Thousand,Thousand,False,Thousand,Fair,True,Thousand,Zero
9405,False,Adult,UpperMiddle,Normal,Current,None,Tank,None,Luxury,Normal,TwentyThou,True,Normal,False,Thousand,False,FiftyThou,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Many
9406,False,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,One
9407,False,Adult,Prole,Adventurous,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,City,False,TenThou,Thousand,False,Thousand,Excellent,False,Thousand,One
9408,False,Adult,Prole,Cautious,Older,Mild,Football,Mild,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,City,True,TenThou,Thousand,True,Thousand,Good,False,Thousand,Zero
9409,False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Poor,True,Thousand,Zero
9410,False,Senior,UpperMiddle,Normal,Current,None,Tank,None,Luxury,Normal,FiftyThou,True,Normal,False,Thousand,False,FiftyThou,Suburb,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
9411,False,Adult,Prole,Adventurous,Older,None,Football,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Fair,False,Thousand,Many
9412,False,Adult,Middle,Adventurous,Older,None,Tank,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,One
9413,False,Adult,UpperMiddle,Cautious,Current,None,EggShell,None,SportsCar,Poor,FiftyThou,True,SubStandard,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,One
9414,False,Adult,Middle,Cautious,Older,None,EggShell,None,SportsCar,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
9415,True,Adolescent,Middle,Adventurous,Older,None,Football,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
9416,False,Senior,UpperMiddle,Normal,Current,None,Tank,None,Luxury,Normal,FiftyThou,True,Normal,True,Thousand,False,FiftyThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
9417,False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,True,Thousand,False,FiveThou,City,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
