,GeneID,Essential,Class,Complex,Phenotype,Motif,Chromosome,Function,Localization,add_numerical
2266,G235380,Essential,?,Prenyltransferases,Cell morphology and organelle mutants,?,7,PROTEIN DESTINATION,cytoplasm,7
2267,G235380,Essential,?,Prenyltransferases,Conditional phenotypes,?,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,7
2268,G235380,Essential,?,Prenyltransferases,Conditional phenotypes,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,7
2269,G235380,Essential,?,Prenyltransferases,Conditional phenotypes,?,7,METABOLISM,cytoplasm,7
2270,G235380,Essential,?,Prenyltransferases,Conditional phenotypes,?,7,PROTEIN DESTINATION,cytoplasm,7
2271,G235381,Essential,?,Nuclear pore complex (NPC),?,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2272,G235381,Essential,?,Nuclear pore complex (NPC),?,?,7,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,nucleus,7
2273,G235381,Essential,?,Nuclear pore complex (NPC),?,?,7,TRANSCRIPTION,nucleus,7
2274,G235383,Non-Essential,?,Translation complexes,Conditional phenotypes,PS00733,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,7
2275,G235383,Non-Essential,?,Translation complexes,Conditional phenotypes,PS00733,7,PROTEIN SYNTHESIS,cytoplasm,7
2276,G235386,Essential,?,Replication complexes,?,PS00847,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,7
2277,G235386,Essential,?,Replication complexes,?,PS00847,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2278,G235388,Non-Essential,?,?,?,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2279,G235388,Non-Essential,?,?,?,?,7,TRANSCRIPTION,nucleus,7
2280,G235390,Non-Essential,?,Translocon,?,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),ER,7
2281,G235390,Non-Essential,?,Translocon,?,?,7,METABOLISM,ER,7
2282,G235390,Non-Essential,?,Translocon,?,?,7,PROTEIN DESTINATION,ER,7
2283,G235391,?,?,Exocyst complex,?,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,7
2284,G235391,?,?,Exocyst complex,?,?,7,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,cytoplasm,7
2285,G235395,Non-Essential,?,RNA processing complexes,?,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2286,G235395,Non-Essential,?,RNA processing complexes,?,?,7,TRANSCRIPTION,nucleus,7
2287,G235398,Non-Essential,?,Glucan synthases,?,?,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",plasma membrane,7
2288,G235398,Non-Essential,?,Glucan synthases,?,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),plasma membrane,7
2289,G235398,Non-Essential,?,Glucan synthases,?,?,7,METABOLISM,plasma membrane,7
2290,G235400,Essential,?,Transcription complexes/Transcriptosome,Nucleic acid metabolism defects,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2291,G235400,Essential,?,Transcription complexes/Transcriptosome,Nucleic acid metabolism defects,?,7,TRANSCRIPTION,nucleus,7
2292,G235403,Non-Essential,?,Nonsense-mediated mRNA decay pathway complex,Sensitivity to antibiotics,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,7
2293,G235403,Non-Essential,?,Nonsense-mediated mRNA decay pathway complex,Sensitivity to antibiotics,?,7,METABOLISM,cytoplasm,7
2294,G235403,Non-Essential,?,Nonsense-mediated mRNA decay pathway complex,Sensitivity to antibiotics,?,7,PROTEIN SYNTHESIS,cytoplasm,7
2295,G235404,Essential,?,RNA processing complexes,?,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2296,G235404,Essential,?,RNA processing complexes,?,?,7,PROTEIN DESTINATION,nucleus,7
2297,G235404,Essential,?,RNA processing complexes,?,?,7,TRANSCRIPTION,nucleus,7
2298,G235407,Non-Essential,?,Gim complexes,Cell morphology and organelle mutants,?,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,7
2299,G235407,Non-Essential,?,Gim complexes,Cell morphology and organelle mutants,?,7,CELLULAR BIOGENESIS (proteins are not localized to the corresponding organelle),cytoplasm,7
2300,G235407,Non-Essential,?,Gim complexes,Cell morphology and organelle mutants,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,7
2301,G235407,Non-Essential,?,Gim complexes,Cell morphology and organelle mutants,?,7,PROTEIN DESTINATION,cytoplasm,7
2302,G235407,Non-Essential,?,Gim complexes,Conditional phenotypes,?,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,7
2303,G235407,Non-Essential,?,Gim complexes,Conditional phenotypes,?,7,CELLULAR BIOGENESIS (proteins are not localized to the corresponding organelle),cytoplasm,7
2304,G235407,Non-Essential,?,Gim complexes,Conditional phenotypes,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,7
2305,G235407,Non-Essential,?,Gim complexes,Conditional phenotypes,?,7,PROTEIN DESTINATION,cytoplasm,7
2306,G235407,Non-Essential,?,Gim complexes,Mating and sporulation defects,?,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,7
2307,G235407,Non-Essential,?,Gim complexes,Mating and sporulation defects,?,7,CELLULAR BIOGENESIS (proteins are not localized to the corresponding organelle),cytoplasm,7
2308,G235407,Non-Essential,?,Gim complexes,Mating and sporulation defects,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,7
2309,G235407,Non-Essential,?,Gim complexes,Mating and sporulation defects,?,7,PROTEIN DESTINATION,cytoplasm,7
2310,G235407,Non-Essential,?,Gim complexes,Unknown,?,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,7
2311,G235407,Non-Essential,?,Gim complexes,Unknown,?,7,CELLULAR BIOGENESIS (proteins are not localized to the corresponding organelle),cytoplasm,7
2312,G235407,Non-Essential,?,Gim complexes,Unknown,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,7
2313,G235407,Non-Essential,?,Gim complexes,Unknown,?,7,PROTEIN DESTINATION,cytoplasm,7
2314,G235408,Non-Essential,?,Mitochondrial translocase complex,"Auxotrophies, carbon and",?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),mitochondria,7
2315,G235408,Non-Essential,?,Mitochondrial translocase complex,"Auxotrophies, carbon and",?,7,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,mitochondria,7
2316,G235408,Non-Essential,?,Mitochondrial translocase complex,"Auxotrophies, carbon and",?,7,PROTEIN DESTINATION,mitochondria,7
2317,G235408,Non-Essential,?,Mitochondrial translocase complex,"Auxotrophies, carbon and",?,7,TRANSPORT FACILITATION,mitochondria,7
2318,G235408,Non-Essential,?,Mitochondrial translocase complex,Conditional phenotypes,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),mitochondria,7
2319,G235408,Non-Essential,?,Mitochondrial translocase complex,Conditional phenotypes,?,7,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,mitochondria,7
2320,G235408,Non-Essential,?,Mitochondrial translocase complex,Conditional phenotypes,?,7,PROTEIN DESTINATION,mitochondria,7
2321,G235408,Non-Essential,?,Mitochondrial translocase complex,Conditional phenotypes,?,7,TRANSPORT FACILITATION,mitochondria,7
2322,G235417,Essential,?,Nuclear pore complex (NPC),?,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2323,G235417,Essential,?,Nuclear pore complex (NPC),?,?,7,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,nucleus,7
2324,G235419,Essential,?,Kinetochore protein complexes,Cell cycle defects,?,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,7
2325,G235419,Essential,?,Kinetochore protein complexes,Cell cycle defects,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2326,G235419,Essential,?,Kinetochore protein complexes,Conditional phenotypes,?,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,7
2327,G235419,Essential,?,Kinetochore protein complexes,Conditional phenotypes,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2328,G235425,Non-Essential,?,Intracellular transport complexes,Conditional phenotypes,PS00581,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,7
2329,G235425,Non-Essential,?,Intracellular transport complexes,Conditional phenotypes,PS00581,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,7
2330,G235425,Non-Essential,?,Intracellular transport complexes,Conditional phenotypes,PS00581,7,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,cytoplasm,7
2331,G235426,Essential,?,Ribonucleoside-diphosphate reductase,"Auxotrophies, carbon and",PS00368,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,7
2332,G235426,Essential,?,Ribonucleoside-diphosphate reductase,"Auxotrophies, carbon and",PS00368,7,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",nucleus,7
2333,G235426,Essential,?,Ribonucleoside-diphosphate reductase,"Auxotrophies, carbon and",PS00368,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2334,G235426,Essential,?,Ribonucleoside-diphosphate reductase,"Auxotrophies, carbon and",PS00368,7,METABOLISM,nucleus,7
2335,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Cell cycle defects,PS00368,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,7
2336,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Cell cycle defects,PS00368,7,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",nucleus,7
2337,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Cell cycle defects,PS00368,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2338,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Cell cycle defects,PS00368,7,METABOLISM,nucleus,7
2339,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Cell morphology and organelle mutants,PS00368,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,7
2340,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Cell morphology and organelle mutants,PS00368,7,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",nucleus,7
2341,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Cell morphology and organelle mutants,PS00368,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2342,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Cell morphology and organelle mutants,PS00368,7,METABOLISM,nucleus,7
2343,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Conditional phenotypes,PS00368,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,7
2344,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Conditional phenotypes,PS00368,7,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",nucleus,7
2345,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Conditional phenotypes,PS00368,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2346,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Conditional phenotypes,PS00368,7,METABOLISM,nucleus,7
2347,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Nucleic acid metabolism defects,PS00368,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,7
2348,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Nucleic acid metabolism defects,PS00368,7,"CELL RESCUE, DEFENSE, CELL DEATH AND AGEING",nucleus,7
2349,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Nucleic acid metabolism defects,PS00368,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2350,G235426,Essential,?,Ribonucleoside-diphosphate reductase,Nucleic acid metabolism defects,PS00368,7,METABOLISM,nucleus,7
2351,G235434,Non-Essential,?,Proteasome,?,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2352,G235434,Non-Essential,?,Proteasome,?,?,7,PROTEIN DESTINATION,nucleus,7
2353,G235435,Non-Essential,?,Kel1p/Kel2p complex,?,?,7,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",cytoplasm,7
2354,G235435,Non-Essential,?,Kel1p/Kel2p complex,?,?,7,CELLULAR COMMUNICATION/SIGNAL TRANSDUCTION,cytoplasm,7
2355,G235435,Non-Essential,?,Kel1p/Kel2p complex,?,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,7
2356,G235436,Non-Essential,?,Phosphofructokinase,?,PS00433,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),cytoplasm,7
2357,G235436,Non-Essential,?,Phosphofructokinase,?,PS00433,7,ENERGY,cytoplasm,7
2358,G235436,Non-Essential,?,Phosphofructokinase,?,PS00433,7,METABOLISM,cytoplasm,7
2359,G235438,Essential,?,Transcription complexes/Transcriptosome,?,PS00190,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2360,G235438,Essential,?,Transcription complexes/Transcriptosome,?,PS00190,7,TRANSCRIPTION,nucleus,7
2361,G235438,Essential,?,Transcription complexes/Transcriptosome,?,PS00782,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2362,G235438,Essential,?,Transcription complexes/Transcriptosome,?,PS00782,7,TRANSCRIPTION,nucleus,7
2363,G235439,Non-Essential,?,Histone acetyltransferase complexes,Conditional phenotypes,PS00633,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2364,G235439,Non-Essential,?,Histone acetyltransferase complexes,Conditional phenotypes,PS00633,7,PROTEIN DESTINATION,nucleus,7
2365,G235439,Non-Essential,?,Histone acetyltransferase complexes,Conditional phenotypes,PS00633,7,TRANSCRIPTION,nucleus,7
2366,G235439,Non-Essential,?,Histone acetyltransferase complexes,Sensitivity to aminoacid analogs and other drugs,PS00633,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2367,G235439,Non-Essential,?,Histone acetyltransferase complexes,Sensitivity to aminoacid analogs and other drugs,PS00633,7,PROTEIN DESTINATION,nucleus,7
2368,G235439,Non-Essential,?,Histone acetyltransferase complexes,Sensitivity to aminoacid analogs and other drugs,PS00633,7,TRANSCRIPTION,nucleus,7
2369,G235439,Non-Essential,?,Transcription complexes/Transcriptosome,Conditional phenotypes,PS00633,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2370,G235439,Non-Essential,?,Transcription complexes/Transcriptosome,Conditional phenotypes,PS00633,7,PROTEIN DESTINATION,nucleus,7
2371,G235439,Non-Essential,?,Transcription complexes/Transcriptosome,Conditional phenotypes,PS00633,7,TRANSCRIPTION,nucleus,7
2372,G235439,Non-Essential,?,Transcription complexes/Transcriptosome,Sensitivity to aminoacid analogs and other drugs,PS00633,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2373,G235439,Non-Essential,?,Transcription complexes/Transcriptosome,Sensitivity to aminoacid analogs and other drugs,PS00633,7,PROTEIN DESTINATION,nucleus,7
2374,G235439,Non-Essential,?,Transcription complexes/Transcriptosome,Sensitivity to aminoacid analogs and other drugs,PS00633,7,TRANSCRIPTION,nucleus,7
2375,G235442,Essential,?,Transcription complexes/Transcriptosome,Conditional phenotypes,?,7,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,7
2376,G235442,Essential,?,Transcription complexes/Transcriptosome,Conditional phenotypes,?,7,TRANSCRIPTION,nucleus,7
2377,G235447,Non-Essential,?,Transcription complexes/Transcriptosome,?,?,8,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,8
2378,G235447,Non-Essential,?,Transcription complexes/Transcriptosome,?,?,8,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,8
2379,G235447,Non-Essential,?,Transcription complexes/Transcriptosome,?,?,8,METABOLISM,nucleus,8
2380,G235447,Non-Essential,?,Transcription complexes/Transcriptosome,?,?,8,TRANSCRIPTION,nucleus,8
2381,G235448,Non-Essential,?,Intracellular transport complexes,Cell morphology and organelle mutants,?,8,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),golgi,8
2382,G235448,Non-Essential,?,Intracellular transport complexes,Cell morphology and organelle mutants,?,8,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,golgi,8
2383,G235448,Non-Essential,?,Intracellular transport complexes,Cell morphology and organelle mutants,?,8,PROTEIN DESTINATION,golgi,8
2384,G235448,Non-Essential,?,Intracellular transport complexes,Conditional phenotypes,?,8,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),golgi,8
2385,G235448,Non-Essential,?,Intracellular transport complexes,Conditional phenotypes,?,8,CELLULAR TRANSPORT AND TRANSPORTMECHANISMS,golgi,8
2386,G235448,Non-Essential,?,Intracellular transport complexes,Conditional phenotypes,?,8,PROTEIN DESTINATION,golgi,8
2387,G235450,Non-Essential,?,RNA processing complexes,?,PS00030,8,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,8
2388,G235450,Non-Essential,?,RNA processing complexes,?,PS00030,8,TRANSCRIPTION,nucleus,8
2389,G235453,Non-Essential,?,Nem1p-Spo7p complex,Cell morphology and organelle mutants,?,8,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,8
2390,G235453,Non-Essential,?,Nem1p-Spo7p complex,Cell morphology and organelle mutants,?,8,CELLULAR BIOGENESIS (proteins are not localized to the corresponding organelle),nucleus,8
2391,G235453,Non-Essential,?,Nem1p-Spo7p complex,Cell morphology and organelle mutants,?,8,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,8
2392,G235453,Non-Essential,?,Nem1p-Spo7p complex,Conditional phenotypes,?,8,"CELL GROWTH, CELL DIVISION AND DNA SYNTHESIS",nucleus,8
2393,G235453,Non-Essential,?,Nem1p-Spo7p complex,Conditional phenotypes,?,8,CELLULAR BIOGENESIS (proteins are not localized to the corresponding organelle),nucleus,8
2394,G235453,Non-Essential,?,Nem1p-Spo7p complex,Conditional phenotypes,?,8,CELLULAR ORGANIZATION (proteins are localized to the corresponding organelle),nucleus,8
